classificacao,cidade,id_lote,codigo_legado,nome_legado,nome_oficial,logradouro_legado,endereco_oficial,unidades_sobrepostas,total_unidades_legado,total_unidades_geo,qtd_lotes,qtd_codigos
REVISAO_CODIGO_MULTILOTE,goiania,12988,4387,RES QUIVIR,RESIDENCIAL CAMPESTRE,R  GUADALQUIVIR,"R C64  AP101 , BAIRRO S SUDOESTE",8,10,8,2,1
REVISAO_CODIGO_MULTILOTE,goiania,198719,4387,RES QUIVIR,,R  GUADALQUIVIR,"R GUADALQUIVIR  CASA 01 , BAIRRO S TRÊS MARIAS",2,10,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,146970,3322,RES RAGNAROK III,RESIDENCIAL ATENÁ,R  OM21,"R C27 S/N     APT101 , BAIRRO BRO JARDIM AMÉRICA",6,8,6,2,1
REVISAO_CODIGO_MULTILOTE,goiania,313128,3322,RES RAGNAROK III,,R  OM21,"R ACP08 CASA 02 , BAIRRO RES ANTONIO CARLOS PIRES",2,8,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,158779,3040,RES.RAVENA,,AL COUTO MAGALHAES,"R SRM9  CASA 01 , BAIRRO RES VILLAGE SANTA RITA I",2,130,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,276767,3040,RES.RAVENA,EDIFÍCIO RAVENNA,AL COUTO MAGALHAES,"AL COUTO MAGALHAES APT.301 , BAIRRO S PEDRO LUDOVICO",128,130,128,2,1
REVISAO_CODIGO_MULTILOTE,goiania,176911,7171,RES RAVI I,,R  DA MEDUSA,"R 49  CASA 01 , BAIRRO CON DAS ESMERALDAS",2,3,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,188421,7171,RES RAVI I,,R  DA MEDUSA,"R DA MEDUSA  CASA 01 , BAIRRO JD ATLÂNTICO",1,3,2,2,2
REVISAO_CODIGO_MULTILOTE,goiania,146020,3297,RES RC - 15,RESIDENCIAL MONT CARRARA,R  RC15,"R C167 S/N     APT 303 , BAIRRO BRO JARDIM AMÉRICA",77,79,77,2,1
REVISAO_CODIGO_MULTILOTE,goiania,219258,3297,RES RC - 15,,R  RC15,"R RC15  CASA 01 , BAIRRO RES CANADÁ",2,79,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,94189,4071,RES RECANTO DA BRISA VII,,AL CORCOVADO,"AL CORCOVADO S/N     CASA 03 , BAIRRO JD PETRÓPOLIS",3,265,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,348297,4071,RES RECANTO DA BRISA VII,RESIDENCIAL AJUÍ,AL CORCOVADO,"R SAO LUIZ S/N APT101 , BAIRRO BRO ALTO DA GLÓRIA",262,265,262,2,1
REVISAO_CODIGO_MULTILOTE,goiania,187516,4596,RES RECANTO DO CERRADO,CONDOMÍNIO RECANTO DO CERRADO,R  ABILIO ALVES CASTRO,"R ABILIO ALVES CASTRO  APT102BOX35 , BAIRRO VL ROSA",40,43,40,2,1
REVISAO_CODIGO_MULTILOTE,goiania,222467,4596,RES RECANTO DO CERRADO,,R  ABILIO ALVES CASTRO,"R MDV6  CASA 01 , BAIRRO LOT MOINHO DOS VENTOS",3,43,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,239364,2906,RES RECANTO FELIZ,RESIDENCIAL MANAIRA,R  2,"AV T5  BOX-7/8 , BAIRRO S BUENO",46,49,46,2,1
REVISAO_CODIGO_MULTILOTE,goiania,371760,2906,RES RECANTO FELIZ,,R  2,"R 2 CASA 01 , BAIRRO VL MATILDE",3,49,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,170774,4677,RES.REDBUD,,R  PARATI,"R PARATI  CASA 01 , BAIRRO RES CAMPOS DOURADOS",2,86,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,237828,4677,RES.REDBUD,MINISTÉRIO PÚBLICO DO TRABALHO,R  PARATI,"AV T63  SALA1PV2 , BAIRRO BRO NOVA SUIÇA",84,86,84,2,1
REVISAO_CODIGO_MULTILOTE,goiania,129801,3265,RES REIMAR,,R  SM15,"R SM15  CASA 01 , BAIRRO RES SÃO MARCOS",2,42,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,148331,3265,RES REIMAR,RESIDENCIAL PISOM,R  SM15,"R C131 S/N     APT. 502 , BAIRRO BRO JARDIM AMÉRICA",40,42,40,2,1
REVISAO_CODIGO_MULTILOTE,goiania,105082,4311,RES.REIS-05,,R  P-05,"R P-05  CASA 01 , BAIRRO RES PORTINARI",2,14,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,190820,4311,RES.REIS-05,RESIDENCIAL SASUNNY II,R  P-05,"R SANTA MARIA  APT101BOX01 , BAIRRO JD PLANALTO",12,14,12,2,1
REVISAO_CODIGO_MULTILOTE,goiania,152713,4633,RES.REIS-10,,R  F10,"R F10  CASA 01 , BAIRRO RES FIDÉLIS",2,13,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,238015,4633,RES.REIS-10,OUTLET,R  F10,"PC WILSON SALES  SALA 103 , BAIRRO BRO NOVA SUIÇA",11,13,11,2,1
REVISAO_CODIGO_MULTILOTE,goiania,76954,4762,RES.REIS-10,,R   HUDSON REIS,"R HUDSON REIS CASA 02 , BAIRRO S MAYSA EXTENSÃO",3,409,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,309825,4762,RES.REIS-10,FLAMBOYANT PARK BUSINESS,R   HUDSON REIS,"AV DEPUTADO JAMEL CECILIO S/N LOJA 01 , BAIRRO JD GOIÁS",406,409,406,2,1
REVISAO_CODIGO_MULTILOTE,goiania,180095,3266,RES REIS OLIVEIRA IV,,R  JCA2,"R JCA2  CASA 01 , BAIRRO JD CARAVELAS 1ª ETAPA",2,57,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,238794,3266,RES REIS OLIVEIRA IV,RESIDENCIAL PONTAL DO LAGO,R  JCA2,"R C249 SN      APT 501 , BAIRRO BRO NOVA SUIÇA",55,57,55,2,1
REVISAO_CODIGO_MULTILOTE,goiania,59773,5323,RES REIS PEREIRA II,,R  SIANINHA LEAL,"R SIANINHA LEAL LT 24 CS 01 , BAIRRO RES BARRAVENTO",4,5,4,2,1
REVISAO_CODIGO_MULTILOTE,goiania,201930,5323,RES REIS PEREIRA II,,R  SIANINHA LEAL,"R F58  CASA 01 , BAIRRO LOT FAIÇALVILLE",1,5,3,2,2
REVISAO_CODIGO_MULTILOTE,goiania,189187,4838,RES RENAISSANCE 1,,R  29,"R DA ANCHOVA  CASA 01 , BAIRRO JD ATLÂNTICO",2,51,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,342529,4838,RES RENAISSANCE 1,RESIDENCIAL RENAISSANCE,R  29,"R 29 APT201 , BAIRRO S CENTRAL",49,51,49,2,1
REVISAO_CODIGO_MULTILOTE,goiania,239104,933,RES RENAN,EDIFÍCIO ITAPORA,R  119,"R T38 642     AP 102 , BAIRRO S BUENO",14,16,14,2,1
REVISAO_CODIGO_MULTILOTE,goiania,378251,933,RES RENAN,,R  119,"R 119  CASA01 , BAIRRO S SUL",2,16,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,148106,3181,RES.RENATA I,,R  S6,"R C163  SOB01 , BAIRRO BRO JARDIM AMÉRICA",3,35,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,239019,3181,RES.RENATA I,RESIDENCIAL RENATA,R  S6,"R S6  APT 702 , BAIRRO S BELA VISTA",32,35,32,2,1
REVISAO_CODIGO_MULTILOTE,goiania,184186,3312,RES RENIO I,,R  MARIA SENHORINHA DE JESUS,"R MARIA SENHORINHA DE JESUS  CASA 01 , BAIRRO S ORIENTVILLE",2,162,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,236224,3312,RES RENIO I,RESIDENCIAL AMAZÔNIA PARK II,R  MARIA SENHORINHA DE JESUS,"R MACEIO  APT101_BL 06 , BAIRRO PRQ AMAZÔNIA",160,162,160,2,1
REVISAO_CODIGO_MULTILOTE,goiania,139669,217,RES REO 19-32,,R  ELO19,"R ELO19  , BAIRRO PRQ ELDORADO OESTE",2,140,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,401089,217,RES REO 19-32,RESIDENCIAL PORTO DO SOL,R  ELO19,"R AMAURY MENEZES 10875   AP3 BL.01A , BAIRRO LOT GOIÂNIA 2",138,140,138,2,1
REVISAO_CODIGO_MULTILOTE,goiania,136111,218,RES REO 21-02,,R  ELO22,"R ELO22  , BAIRRO PRQ ELDORADO OESTE",2,212,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,401086,218,RES REO 21-02,RESIDENCIAL VILA REAL,R  ELO22,"AV FREI NAZARENO CONFALONI 1981 AP3BL1 , BAIRRO LOT GOIÂNIA 2",210,212,210,2,1
REVISAO_CODIGO_MULTILOTE,goiania,134880,232,RES REO 21-16,,R  ELO22,"R ELO22  CASA 01 , BAIRRO PRQ ELDORADO OESTE",2,99,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,151244,232,RES REO 21-16,CONDOMÍNIO ALFREDO GARAJAU,R  ELO22,"AV C104 1090    AP-504 , BAIRRO BRO JARDIM AMÉRICA",97,99,97,2,1
REVISAO_CODIGO_MULTILOTE,goiania,136640,237,RES REO 21-21,,R  ELO22,"R ELO22  , BAIRRO PRQ ELDORADO OESTE",2,38,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,150858,237,RES REO 21-21,EDIFÍCIO LISE,R  ELO22,"R C155 485     AP 101 , BAIRRO BRO JARDIM AMÉRICA",36,38,36,2,1
REVISAO_CODIGO_MULTILOTE,goiania,151353,5085,RES RESERVA BURITI,,AV VITORIA,"R C142 164     CASA-01 , BAIRRO BRO JARDIM AMÉRICA",2,162,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,236542,5085,RES RESERVA BURITI,RESIDENCIAL RESERVA,AV VITORIA,"AV VITORIA S/N     APTO101BL.A , BAIRRO VL ROSA",160,162,160,2,1
REVISAO_CODIGO_MULTILOTE,goiania,129886,4988,RES RESERVA DO AMAZONAS,,R  TUXAUA,"R CP28  C-1 , BAIRRO LOT CAROLINA PARQUE EXTENSÃO",2,6,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,233591,4988,RES RESERVA DO AMAZONAS,RESERVA DO AMAZÔNIA,R  TUXAUA,"R TUXAUA  APT201 TA , BAIRRO PRQ AMAZÔNIA",4,6,414,2,5
REVISAO_CODIGO_MULTILOTE,goiania,200987,4797,RES RESERVA DO AMAZONIA-RIO MADEIRA,,R  TUXAUA,"R PRINCESA ISABEL  CASA 02 , BAIRRO JD VILA BOA",2,104,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,233591,4797,RES RESERVA DO AMAZONIA-RIO MADEIRA,RESERVA DO AMAZÔNIA,R  TUXAUA,"R TUXAUA  APT201 TA , BAIRRO PRQ AMAZÔNIA",102,104,414,2,5
REVISAO_CODIGO_MULTILOTE,goiania,309921,3531,RES RESERVA DOS BURITIS,RESIDENCIAL RESERVA DOS BURITIS,R  4,"R 4  APT.201 , BAIRRO S OESTE",167,169,167,2,1
REVISAO_CODIGO_MULTILOTE,goiania,340359,3531,RES RESERVA DOS BURITIS,,R  4,"R AB11 CASA 01 , BAIRRO RES ALICE BARBOSA",2,169,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,82313,3209,RES.REZENDE I,CONDOMÍNIO AL CORCOVADO L62,R  T64,"AL CORCOVADO  CASA-01 , BAIRRO JD PETRÓPOLIS",7,43,7,2,1
REVISAO_CODIGO_MULTILOTE,goiania,238880,3209,RES.REZENDE I,RESIDENCIAL REZENDE l,R  T64,"R T64  APT.101 , BAIRRO S BELA VISTA",36,43,36,2,1
REVISAO_CODIGO_MULTILOTE,goiania,192721,4459,RES REZENDE II,,R  V4,"R V4  CASA-01 , BAIRRO VL REZENDE",2,108,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,210965,4459,RES REZENDE II,MORADA DO SOL GOIANIA,R  V4,"AV NAPOLI S/N     SALA 101 , BAIRRO RES ELDORADO",106,108,106,2,1
REVISAO_CODIGO_MULTILOTE,goiania,144108,5351,RES. R & I,CONDOMINIO RESIDENCIAL RUA OSMAR RODRIGUES,R  MA1,"R ELPIDIO RODRIGUES  APT 101 BL.1 , BAIRRO RES BUENA VISTA I",112,114,112,2,1
REVISAO_CODIGO_MULTILOTE,goiania,343321,5351,RES. R & I,,R  MA1,"R MA1 CASA 02 , BAIRRO RES OLINDA",2,114,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,165923,4035,RES RIBEIRO-05,,R  DAS MARGARIDAS,"R DAS MARGARIDAS  CASA 01 , BAIRRO RES SANTA FÉ I",2,70,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,211789,4035,RES RIBEIRO-05,CONDOMÍNIO RUBI,R  DAS MARGARIDAS,"AV RAVENA S/N     AP101/BX36/36A , BAIRRO RES ELDORADO",68,70,396,2,6
REVISAO_CODIGO_MULTILOTE,goiania,161561,4332,RES.RIBEIRO-07,,R  BOA VISTA,"R BOA VISTA  CASA01 , BAIRRO RES SANTA FÉ I",2,3,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,376166,4332,RES.RIBEIRO-07,RESERVA GRANN PARC LIFESTYLE,R  BOA VISTA,"R 66 APT201/27-1SS , BAIRRO JD GOIÁS",1,3,132,2,10
REVISAO_CODIGO_MULTILOTE,goiania,176209,4652,RES.RIO ARAGUAIA VI,,R  RI15,"R RI15  C-1 , BAIRRO RES ITAIPÚ",2,362,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,236821,4652,RES.RIO ARAGUAIA VI,RESIDENCIAL AMAZON,R  RI15,"R CANUMA  APT2002BL.B.SS , BAIRRO PRQ AMAZÔNIA",360,362,360,2,1
REVISAO_CODIGO_MULTILOTE,goiania,238540,520,RES RIO CLARO,EDIFÍCIO LANCASTER,R  SR57,"R T61 25      AP 908 , BAIRRO S BUENO",110,112,110,2,1
REVISAO_CODIGO_MULTILOTE,goiania,371063,520,RES RIO CLARO,,R  SR57,"R SR57 CASA01 , BAIRRO S RECANTO DAS MINAS GERAIS",2,112,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,190936,4553,RES RIO CLARO,AMBIENT PARK RESIDENCIAL,R  RIO CLARO,"AV BERLIM S/N     AP101BL.A , BAIRRO LOT CELINA PARK",216,218,216,2,1
REVISAO_CODIGO_MULTILOTE,goiania,358507,4553,RES RIO CLARO,,R  RIO CLARO,"R RIO CLARO CASA 02 , BAIRRO RES RIO JORDÃO",2,218,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,61538,3403,RES.RIO DAS GARCAS,,R  25,"R RP1 LT 07 . , BAIRRO RES RECREIO PANORAMA",2,42,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,382912,3403,RES.RIO DAS GARCAS,RESIDENCIAL RIO DAS GARÇAS,R  25,"R 25 61 APT.401 , BAIRRO S CENTRAL",40,42,40,2,1
REVISAO_CODIGO_MULTILOTE,goiania,151044,4242,RES RIO FORMOSO,RESIDENCIAL RIO FORMOSO,AV REPUBLICA DO LIBANO,"PC C111  APT101 , BAIRRO BRO JARDIM AMÉRICA",20,23,20,3,1
REVISAO_CODIGO_MULTILOTE,goiania,310368,4242,RES RIO FORMOSO,,AV REPUBLICA DO LIBANO,"R 1 CASA 01 , BAIRRO JD SANTO ANTÔNIO",2,23,2,3,1
REVISAO_CODIGO_MULTILOTE,goiania,383634,4242,RES RIO FORMOSO,,AV REPUBLICA DO LIBANO,"AV REPUBLICA DO LIBANO 2412    LOJA-02 , BAIRRO S OESTE",1,23,17,3,2
REVISAO_CODIGO_MULTILOTE,goiania,235160,3892,RES RIVER SIDE,,R  1119,"R MATUPA  CASA-01 , BAIRRO PRQ AMAZÔNIA",3,147,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,237351,3892,RES RIVER SIDE,RESIDENCIAL RIVER SIDE,R  1119,"R 1119  APT101 , BAIRRO S BELA VISTA",144,147,144,2,1
REVISAO_CODIGO_MULTILOTE,goiania,238802,4146,RES.RJ VILAS BOAS I,RESIDENCIAL VACA BRAVA PARK,R  RSL13,"R C250 S/N     APT2102 , BAIRRO BRO NOVA SUIÇA",170,172,170,2,1
REVISAO_CODIGO_MULTILOTE,goiania,371922,4146,RES.RJ VILAS BOAS I,,R  RSL13,"R RSL13 CASA 01 , BAIRRO RES SÃO LEOPOLDO - COMPLEMENTO",2,172,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,170708,2949,RES R.L.DE ARAUJO II,,R  76,"R 76  CASA 01 , BAIRRO CON DAS ESMERALDAS",2,116,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,239237,2949,RES R.L.DE ARAUJO II,EDIFÍCIO LEBLON,R  76,"R C235 1323    BOX- 34A , BAIRRO BRO NOVA SUIÇA",114,116,114,2,1
REVISAO_CODIGO_MULTILOTE,goiania,153235,715,RES RM DE SOUZA,,R  SRM13,"R SRM13  CASA 01 , BAIRRO VLG SANTA RITA",2,38,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,358398,715,RES RM DE SOUZA,EDIFÍCIO KOSMOS,R  SRM13,"R 9 S/N APT105 , BAIRRO S CENTRAL",36,38,36,2,1
REVISAO_CODIGO_MULTILOTE,goiania,175347,4587,RES.RM PEREIRA RESIDENCE II,,R  AC3,"R AC3  CASA 01 , BAIRRO RES ANA CLARA",2,201,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,400809,4587,RES.RM PEREIRA RESIDENCE II,CONDOMÍNIO HAPPY DAYS,R  AC3,"R DO JASMIM S/N APT001 BL A , BAIRRO LOT GOIÂNIA 2",199,201,199,2,1
REVISAO_CODIGO_MULTILOTE,goiania,295827,730,RES ROBERTO BARBOSA,,AV P,"AV P CASA-01 , BAIRRO S NORTE FERROVIÁRIO",8,13,8,2,1
REVISAO_CODIGO_MULTILOTE,goiania,362090,730,RES ROBERTO BARBOSA,EDIFICIO MAGNUM,AV P,"R 17A 1167 AP 101 , BAIRRO S AEROPORTO",5,13,5,2,1
REVISAO_CODIGO_MULTILOTE,goiania,124621,3394,RES ROCHA 14,,R  SM15,"R SM10  CASA 01 , BAIRRO RES SÃO MARCOS",3,9,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,145440,3394,RES ROCHA 14,RESIDENCIAL MARTINS III,R  SM15,"R C158  APT.101 , BAIRRO BRO JARDIM AMÉRICA",6,9,6,2,1
REVISAO_CODIGO_MULTILOTE,goiania,1567,766,RES ROCHA LLL,CONDOMÍNIO EDIFÍCIO PALMARES,R  PASTEUR,"R JOAO XXIII 440     AP-102-A , BAIRRO BRO RODOVIÁRIO",156,158,156,2,1
REVISAO_CODIGO_MULTILOTE,goiania,190572,766,RES ROCHA LLL,,R  PASTEUR,"R PASTEUR  CASA01 , BAIRRO JD PLANALTO",2,158,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,193528,4235,RES RODRIGUES DE AZEVEDO I,,R  CV16,"PC IBIA S/N     APT101 , BAIRRO JD ANA LÚCIA",4,6,4,2,1
REVISAO_CODIGO_MULTILOTE,goiania,216469,4235,RES RODRIGUES DE AZEVEDO I,,R  CV16,"R CV16  CASA 1 , BAIRRO RES CENTER VILLE",2,6,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,103557,5056,RES RODRIGUES MARTINS I,CONDOMÍNIO NELSON MANDELA 9,R  BM10,"R VC76B APTO.101BLA , BAIRRO CJ VERA CRUZ",64,66,64,2,1
REVISAO_CODIGO_MULTILOTE,goiania,361581,5056,RES RODRIGUES MARTINS I,,R  BM10,"R BM10 CASA 02 , BAIRRO RES BRISAS DA MATA",2,66,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,3801,3700,RES RODRIGUES VIDIGAL I,,R  8,"R 8  CASA 01 , BAIRRO VL SANTA TEREZA",2,61,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,291392,3700,RES RODRIGUES VIDIGAL I,RESIDENCIAL PAÇO DAS ARTES,R  8,"AV FUED JOSE SEBBA ESC10SS , BAIRRO JD GOIÁS",59,61,268,2,5
REVISAO_CODIGO_MULTILOTE,goiania,146021,3117,RES RODRIGUES X,RESIDENCIAL ILHAS CAYMAN,R  DO ESQUALO,"R C184  ESC-01 , BAIRRO BRO JARDIM AMÉRICA",51,53,51,2,1
REVISAO_CODIGO_MULTILOTE,goiania,189646,3117,RES RODRIGUES X,,R  DO ESQUALO,"R DO ESQUALO  SOBRADO 01 , BAIRRO JD ATLÂNTICO",2,53,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,58073,4997,RES ROMANEE,,AV T1,"R FN23 LT 10 CS 01 , BAIRRO JD FONTE NOVA",2,305,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,241371,4997,RES ROMANEE,RESIDENCIAL ROMANÉE,AV T1,"AV T1 74      APT 101 , BAIRRO S BUENO",303,305,303,2,1
REVISAO_CODIGO_MULTILOTE,goiania,219860,4540,RES ROSA E SILVA V,,R  VB20,"R VB20  CASA 02 , BAIRRO RES VEREDA DOS BURITIS",2,316,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,324782,4540,RES ROSA E SILVA V,RESIDENCIAL GRAN ESPANÃ,R  VB20,"R 53 S/N APT601T-1 , BAIRRO JD GOIÁS",314,316,466,2,3
REVISAO_CODIGO_MULTILOTE,goiania,181493,8907,RES ROSA LEMES,,AV ALMIRANTE TAMANDARE,"AV ALMIRANTE TAMANDARE  CASA 01 , BAIRRO JD IPANEMA",2,4,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,192977,8907,RES ROSA LEMES,,AV ALMIRANTE TAMANDARE,"R HUNGRIA  CASA 01 , BAIRRO JD EUROPA",2,4,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,108914,4531,RES ROSARIO,RESIDENCIAL MARGARIDA,R  808,"R JC307 APT101A , BAIRRO RES JARDINS DO CERRADO 7",88,91,88,2,1
REVISAO_CODIGO_MULTILOTE,goiania,248326,4531,RES ROSARIO,,R  808,"R 808 CASA 01 , BAIRRO VL OSWALDO ROSA",3,91,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,206902,3368,RES. ROYAL GARDEN,,R  T48,"R F40  SOBRADO 01 , BAIRRO LOT FAIÇALVILLE",2,51,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,241235,3368,RES. ROYAL GARDEN,EDIFÍCIO ROYAL GARDEN,R  T48,"R T48 S/N     APT.502 BOX 18 , BAIRRO S BUENO",49,51,49,2,1
REVISAO_CODIGO_MULTILOTE,goiania,237584,3429,RES.ROYAL PLACE,EDIFÍCIO ROYAL PLACE,R  T36,"R T36 S/N     APT 101+ESC 19 , BAIRRO S BUENO",61,63,61,2,1
REVISAO_CODIGO_MULTILOTE,goiania,268479,3429,RES.ROYAL PLACE,,R  T36,"R JOAO GARCIA ROSA S/N CASA 01 , BAIRRO RES VALE DO ARAGUAIA",2,63,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,215508,3465,RES ROYAL RESIDENCE,,AV DECIMA PRIMEIRA AVENIDA,"R RS4  CASA 02 , BAIRRO RES SEVILHA",2,58,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,291385,3465,RES ROYAL RESIDENCE,ROYAL RESIDENCE,AV DECIMA PRIMEIRA AVENIDA,"AV DECIMA PRIMEIRA AVENIDA S/N APT-701 BOX 43 , BAIRRO S LESTE UNIVERSITÁRIO",56,58,56,2,1
REVISAO_CODIGO_MULTILOTE,goiania,164194,4640,RES.RR FREITAS RESIDENCE,,R  DO CARMO,"R BOA VISTA  CASA 01 , BAIRRO RES SANTA FÉ I",3,264,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,368023,4640,RES.RR FREITAS RESIDENCE,PARQUE HOUSE FLAMBOYANT,R  DO CARMO,"R 13 APT101.TP.A , BAIRRO JD GOIÁS",261,264,375,2,3
REVISAO_CODIGO_MULTILOTE,goiania,237273,500,RES RUY BARBOSA JAO,EDIFÍCIO ESMERALDA,AV RUI BARBOSA,"AV T11 2572    APT103B +BOX , BAIRRO S BUENO",48,50,48,2,1
REVISAO_CODIGO_MULTILOTE,goiania,371260,500,RES RUY BARBOSA JAO,,AV RUI BARBOSA,"AV RUI BARBOSA SOB02 , BAIRRO S JAÓ",2,50,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,34643,4212,RES SABRINA,,R  259,"R SC14 LT 15 CASA 01 , BAIRRO JD COLORADO",2,20,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,362128,4212,RES SABRINA,RESIDENCIAL SABRINA,R  259,"R 259 AP104BOX04 , BAIRRO S LESTE UNIVERSITÁRIO",18,20,18,2,1
REVISAO_CODIGO_MULTILOTE,goiania,18200,3171,RES.SAINT DENIS,,R  5,"R 20 DE JANEIRO CASA01 , BAIRRO S ESTRELA DALVA",2,153,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,361633,3171,RES.SAINT DENIS,EDIFÍCIO SAINT DENIS,R  5,"R 5  APTO 101 , BAIRRO S OESTE",151,153,151,2,1
REVISAO_CODIGO_MULTILOTE,goiania,147253,3620,RES SAINT PAUL D'VENCI,,R  12,"R C240  SOB.01 , BAIRRO BRO JARDIM AMÉRICA",2,8,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,291396,3620,RES SAINT PAUL D'VENCI,EDIFÍCIO SAINT PAUL DE VINCE,R  12,"R 12  AP101BX01/14/15 , BAIRRO S OESTE",6,8,6,2,1
REVISAO_CODIGO_MULTILOTE,goiania,301726,4120,RES SAMAUMA,RESIDENCIAL SAMAÚMA,R  COMENDADOR NEGRAO DE LIMA,"R COMENDADOR NEGRAO DE LIMA  APT101 , BAIRRO S NEGRÃO DE LIMA",8,10,8,2,1
REVISAO_CODIGO_MULTILOTE,goiania,383519,4120,RES SAMAUMA,,R  COMENDADOR NEGRAO DE LIMA,"R RB7A CASA 01 , BAIRRO RES RECANTO DO BOSQUE",2,10,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,181645,3424,RES.SAN DIEGO,,AV T4,"R I-4  CASA01 , BAIRRO JD IPANEMA",2,16,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,239099,3424,RES.SAN DIEGO,RESIDENCIAL SAN DIEGO,AV T4,"AV T4 S/N     AP100BX23/24/25 , BAIRRO S BUENO",14,16,14,2,1
REVISAO_CODIGO_MULTILOTE,goiania,132717,5326,RES SAN MARTIM,RESIDENCIAL PORTAL DOS IPÊS I,R  SR64,"R DR JOSE DO EGITO TAVARES  AP103-BL2 , BAIRRO GLEBA",94,96,97,2,2
REVISAO_CODIGO_MULTILOTE,goiania,304798,5326,RES SAN MARTIM,,R  SR64,"R SR64 CASA 01 , BAIRRO S RECANTO DAS MINAS GERAIS",2,96,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,165017,3905,RES SANTA CRUZ,,R  CORONEL ERNESTO GARCIA,"R DAS MARGARIDAS  CASA 01 , BAIRRO RES SANTA FÉ I",2,29,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,347336,3905,RES SANTA CRUZ,RESIDENCIAL SANTA CRUZ,R  CORONEL ERNESTO GARCIA,"R CORONEL ERNESTO GARCIA APT403 , BAIRRO VL MARIA JOSÉ",27,29,27,2,1
REVISAO_CODIGO_MULTILOTE,goiania,221329,3218,RES SANTA LUZIA I,,R  RC5,"R RC5  CASA 01 , BAIRRO RES CANADÁ",3,59,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,238073,3218,RES SANTA LUZIA I,RESIDENCIAL CHATEAU D´GRIGNON,R  RC5,"AV C255  APT.602 , BAIRRO BRO NOVA SUIÇA",56,59,56,2,1
